IATA,City,Latitude,Longitude
\N,Hialeah,25.846394,-80.259617
\N,Opa-locka,25.900036,-80.252694
\N,Golden Glades,25.92155,-80.216917
\N,Hollywood,26.012411,-80.167658
\N,Hollywood,26.031717,-80.167774
\N,Fort Lauderdale,26.119942,-80.169808
\N,Fort Lauderdale,26.201194,-80.150369
\N,Pompano Beach,26.272286,-80.134814
\N,Kalispell,48.05,-114.1
\N,Asheboro,35.65449905,-79.8946991
\N,Wallace,34.717899322509766,-78.00360107421875
\N,Emporia,36.6869010925293,-77.48280334472656
\N,Rochester,43.163411,-77.608057
\N,Rome,43.199425,-75.44996
\N,Amsterdam,42.953719,-74.2195
\N,Schenectady,42.814606,-73.942887
\N,Hudson,42.253891,-73.797729
\N,Rhinebeck,41.921346,-73.951278
\N,Croton-on-Hudson,41.189903,-73.882394
\N,Naperville,41.779722,-88.145556
\N,Mendota,41.549583,-89.117918
\N,Princeton,41.385191,-89.466815
\N,Galesburg,40.944678,-90.364106
\N,Fort Madison,40.622591,-91.336983
\N,La Plata,40.02922,-92.493384
\N,Lawrence,38.971166,-95.230539
\N,Topeka,39.051415,-95.664916
\N,Newton,38.046976,-97.344886
\N,Hutchinson,38.05599,-97.931591
\N,Dodge City,37.752411,-100.016994
\N,Garden City,37.964365,-100.873256
\N,Lamar,38.0897011,-102.6183855
\N,La Junta,37.988165,-103.54319
\N,Trinidad,37.172688,-104.507981
\N,San Francisco,37.757674,-122.392636
\N,San Francisco,37.709544,-122.401318
\N,South San Francisco,37.655904,-122.405264
\N,San Bruno,37.631106,-122.412018
\N,Burlingame,37.587466,-122.363233
\N,Burlingame,37.579719,-122.345266
\N,San Mateo,37.552346,-122.308916
\N,San Mateo,37.538995,-122.298155
\N,Belmont,37.520504,-122.276075
\N,San Carlos,37.507361,-122.260365
\N,Redwood City,37.485412,-122.231957
\N,Atherton,37.464349,-122.198106
\N,Menlo Park,37.45418,-122.18202
\N,Palo Alto,37.44307,-122.1649
\N,Palo Alto,37.428835,-122.142703
\N,Mountain View,37.407157,-122.107231
58J,Timmonsville,34.14,-79.92
EMT,El Monte,34.086102,-118.035004
\N,San Jose,37.3328611,-121.8198056
\N,Hollister,36.8933453,-121.4102706
\N,King City,36.2285556,-121.1213056
\N,Placerville,38.7242222,-120.753333
\N,Blue Canyon,39.283333,-120.7
\N,Lee Vining,37.9577778,-119.1058056
\N,Jackpot,41.9758293,-114.6580158
\N,Arco,43.6035278,-113.33425
\N,Bountiful,40.8693892,-111.9271611
\N,Battle Mountain,40.5666667,-116.9166667
\N,Bishop,37.3666667,-118.3666667
\N,Needle,34.7666667,-114.6166667
\N,Agua Dulce,34.5025694,-118.3146444
\N,Tonopah,38.05,-117.0833333
\N,Mount Laurel,39.931846,-74.957483
\N,Wyandanch,40.75479,-73.35806
\N,Melville,40.74535,-73.3996
\N,Farmingdale,40.73591,-73.44124
\N,Bethpage,40.74271,-73.4830487
\N,Hicksville,40.76717,-73.52853
\N,New York,40.699683,-73.807903
\N,New York,40.74584,-73.90297
\N,Chelsea,42.395661,-71.034826
\N,Lynn,42.462293,-70.947794
\N,Swampscott,42.473739,-70.922036
\N,Beverly,42.546907,-70.885168
\N,Beverly,42.561483,-70.870035
\N,Beverly,42.561403,-70.812745
\N,Manchester by the Sea,42.57357,-70.770473
\N,Gloucester,42.611933,-70.705417
\N,Gloucester,42.616157,-70.668953
\N,Pineville,37.600399017333984,-81.5593032836914
\N,New York,40.8615,-73.89058
\N,Greenwich,41.021277,-73.624621
\N,New Haven,41.304908,-72.921672
ZLY,Rennselaer,42.6408,-73.7419
\N,Port Jefferson,40.93454,-73.0525
\N,Stony Brook,40.92031,-73.12855
\N,St. James,40.88216,-73.15951
\N,Smithtown,40.85654,-73.19803
\N,Kings Park,40.88366,-73.25625
\N,East Northport,40.88064,-73.32848
\N,Greenlawn,40.86866,-73.36285
\N,Huntington,40.853,-73.40952
\N,Cold Spring Harbor,40.83563,-73.45108
\N,Syosset,40.82485,-73.50044
\N,Westbury,40.75345,-73.58586
\N,Carle Place,40.7492,-73.60365
\N,Mineola,40.740114,-73.641032
\N,Garden City,40.73516,-73.66252
\N,New Hyde Park,40.73075,-73.68096
\N,Heli 1,35.995533,-113.781939
\N,Heli 2,36.191248,-114.660224
\N,Homewood,41.562241,-87.668474
\N,Kankakee,41.119259,-87.86543
\N,Gilman,40.752547,-87.998055
\N,Rantoul,40.310905,-88.159126
F70,Murrieta,33.5741791,-117.1284732
SSF,Stinson,29.336999893188,-98.471099853516
\N,Sallisaw,35.4382019,-94.80280304
JAS,Jasper,30.88570023,-94.03489685
\N,El dorado springs,37.8567008972168,-93.99909973144533
MRF,Marfa,30.371099,-104.017997
ALE,Alpine,30.3841991425,-103.683998108
\N,Gulf of Mexico - Noble Sam Croft,27.332491,-90.600112
CCB,Upland,34.1115989685,-117.68800354
\N,Mount Sterling,38.05810165,-83.979599
EKI,Elkhart,41.7193984985,-86.00319671630001
\N,Nappanee ,41.44620132446289,-85.93479919433594
CUB,Columbia,33.970500946,-80.9952011108
\N,Grove,36.60680008,-94.73860168
\N,Mc Pherson,38.35240173,-97.69129944
GDC,Greenville,34.758301,-82.376404
\N,Perry,32.51060104370117,-83.76730346679688
HVS,Hartsville,34.4030990601,-80.11920166019999
\N,Chapel Hill,35.935001,-79.065902
\N,Oak Island,33.9292984,-78.07499695
\N,Richmond,37.40650177,-77.52500153
\N,Oxford,36.36159897,-78.52919769
LEE,Leesburg,28.82309914,-81.80870056
CNO,Chino,33.97470093,-117.637001
\N,London,39.93270111,-83.46199799
\N,Long Beach,40.589368,-73.664854
\N,Mount Vernon,48.42,-122.326
\N,Durham,35.9981,-78.9061
\N,Cheboygan,45.645978,-84.474092
\N,Bois Blanc Island,45.727626,-84.452428
6Y1,Bois Blanc Island,45.7662977,-84.5038139
PRB,Paso Robles,35.67290115,-120.6269989
\N,St Ignace ,45.874246,-84.72764
\N,Bryan,41.480319,-84.551799
\N,Chicago,41.8822222,-87.6405556
\N,Oak Park,41.8869444,-87.8011111
\N,River Forest,41.8869444,-87.825
\N,Melrose Park,41.8902778,-87.8555556
\N,Bellwood,41.8913889,-87.8825
\N,Berkeley,41.8961111,-87.9152778
\N,Elmhurst,41.8997222,-87.9408333
\N,Villa Park,41.8963889,-87.9775
\N,Lombard,41.8859513,-88.0194586
\N,Glen Ellyn,41.8766667,-88.0647222
\N,Wheaton,41.8678805,-88.0902999
\N,Wheaton,41.8644444,-88.1119444
\N,Winfield,41.87,-88.1569444
\N,West Chicago,41.8811111,-88.1988889
\N,Geneva,41.8817393,-88.3093928
\N,Milwaukee,43.034328,-87.917414
\N,Fort Wayne,41.072222,-85.140556
\N,Chicago,41.9169417,-87.6680534
\N,Chicago,41.9687062,-87.674337
\N,Chicago,42.009125,-87.6754054
\N,Evanston,42.0333333,-87.68
\N,Saint Paul,44.947778,-93.086111
\N,Daly City,37.706224,-122.468934
FID,Southold,41.1505,-72.0154
\N,New York,40.5196,-74.2293
\N,New York,40.60347,-74.08378
\N,New York,40.615667,-74.031361
\N,New York,40.833333,-73.860972
\N,New York,40.848889,-73.938333
ZRV,Providence,41.829087,-71.41325
\N,Attleboro,41.9413,-71.2849
\N,North Falmouth,41.648058,-70.613736
\N,Woods Hole,41.522894,-70.669164
\N,Buzzards Bay,41.745,-70.615833
\N,Old Saybrook,41.3004,-72.377
ZTD,Schenectady,42.8146,-73.9428
HAF,Half Moon Bay,37.5134010315,-122.500999451
\N,Woodside,37.430039,-122.25403
\N,San Francisco,37.760395,-122.508781
WJF,Lancaster,34.74110031,-118.2190018
L05,Kernville,35.7282222,-118.4197222
D95,Lapeer  MI ,43.0664722,-83.2715556
\N,New York City,40.754558,-73.845581
\N,Baltimore,39.192377,-76.694645
\N,Washington,38.92063,-77.22193
\N,Chicago,41.780536,-87.630952
\N,Gary,41.604722,-87.338333
\N,Harpers Ferry,39.324444,-77.731111
\N,Cumberland,39.6506,-78.7579
\N,Connellsville,40.020232,-79.592888
\N,Petersburg,37.242242,-77.429339
\N,Rocky Mount,35.93805,-77.79788
\N,Columbia,33.994364,-81.040539
\N,Savannah,32.083488,-81.148321
\N,Jacksonville,30.3661,-81.72339
\N,Ocala,29.191944,-82.135833
\N,Lakeland,28.045665,-81.951944
\N,Winter Haven,28.002211,-81.734911
\N,Sebring,27.496111,-81.434722
\N,Okeechobee,27.25178,-80.82991
\N,West Palm Beach,26.712311,-80.062297
\N,Boynton Beach,26.553865,-80.070644
\N,Sturtevant,42.7183,-87.9062
\N,Chantilly,38.955833,-77.447778
\N,East Boston,42.374374,-71.030243
\N,Arlington,38.852985,-77.0439
\N,Arlington,38.806501,-77.06112
\N,Atlanta,33.640758,-84.44685
\N,Atlanta,33.759677,-84.387548
\N,Atlanta,33.847144,-84.35631
\N,Seattle,47.621263,-122.349972
\N,Seattle,47.611969,-122.337082
\N,Seattle,47.602657,-122.337729
\N,New York,40.747615,-73.945069
\N,New York,40.712655,-74.009657
\N,Secaucus,40.76161,-74.074985
\N,New York,40.666789,-73.994079
\N,New Orleans,29.9462,-90.0786
\N,New Orleans,29.953573,-90.070099
\N,New Orleans,29.942916,-90.072903
\N,New Orleans,29.92825,-90.091591
\N,New Orleans,29.928584,-90.112945
\N,New Orleans,29.943257,-90.1341
\N,New Orleans,29.955749,-90.120711
\N,Indianapolis,39.763056,-86.159444
\N,Albion,42.247222,-84.756111
\N,Racine,42.72,-87.8168
\N,La Crosse,43.8334,-91.2472
\N,Wisconsin Dells,43.6266,-89.7775
\N,Portage,43.5471,-89.4677
\N,Richland Center,43.3345,-90.3888
\N,Millbrae,37.6159,-122.3926
\N,San Francisco,37.793056,-122.397222
\N,San Bruno,37.6377,-122.4163
\N,Berkeley,37.853068,-122.269957
\N,Blake Knolls,32.28,-118.25
\N,Mangonia Park,26.758383,-80.076459
\N,Lake Worth,26.616131,-80.069135
\N,Delray Beach,26.454215,-80.090934
\N,Boca Raton,26.392596,-80.099076
\N,New London,41.354167,-72.093056
\N,Chicago,41.78661,-87.737875
\N,Anaheim,33.803889,-117.8775
\N,Simi Valley,34.270556,-118.694722
\N,St. Paul,44.947778,-93.086111
\N,Minneapolis,44.983333,-93.277222
\N,Bloomington,44.854167,-93.239
\N,Hennepin County,44.8811,-93.2057
\N,Hennepin County,44.8742,-93.2241
CXC,Chitina,61.515833,-144.436667
W79,Tappahannock,37.925136,-76.871631
\N,Roxboro,36.28490067,-78.98419952
\N,Hazel Crest,41.580764,-87.658491
\N,Western Springs,41.809,-87.9011
\N,South San Francisco,37.664264,-122.444043
\N,Colma,37.684722,-122.466111
\N,San Francisco,37.721629,-122.447519
\N,Glen Park,37.733118,-122.433808
\N,San Francisco,37.752,-122.4187
\N,San Francisco,37.764847,-122.420042
\N,San Francisco,37.779861,-122.413498
\N,Orient,41.155167,-72.241662
\N,Evanston,42.0478267,-87.6845187
\N,Evanston,42.064219,-87.7002417
\N,Wilmette,42.0767983,-87.7105988
\N,Birmingham,33.512778,-86.806944
\N,Tampa,27.952222,-82.451111
\N,Montgomery,32.380278,-86.314444
\N,Charlotte,35.241222,-80.822639
\N,Fayetteville,35.0551,-78.8847
\N,Kenilworth,42.0863929,-87.7188554
\N,Winnetka,42.0944484,-87.7260776
\N,Winnetka,42.1051752,-87.735091
\N,Winnetka,42.1180596,-87.7457998
\N,Glencoe,42.1355596,-87.7602443
\N,Highland Park,42.1527818,-87.7746887
\N,Highland Park,42.165004,-87.7849665
\N,Highland Park,42.1832298,-87.7998782
\N,Highwood,42.2033373,-87.8127443
\N,Fort Sheridan,42.217504,-87.823022
\N,Lake Forest,42.2527473,-87.8414713
\N,Lake Bluff,42.2797261,-87.8488554
\N,Great Lakes,42.3069483,-87.8485776
\N,North Chicago,42.328615,-87.8391331
\N,Waukegan,42.3606155,-87.830563
\N,Zion,42.4491706,-87.8202443
\N,Winthrop Harbor,42.4827817,-87.8182998
\N,Kenosha,42.5858372,-87.828022
26A,Lineville,33.2841972,-85.8089653
ASN,Talladega,33.569900512699995,-86.05090332030001
GMU,Greenville,34.8479003906,-82.34999847410002
8A1,Guntersville,34.4017219,-86.2657787
\N,Highland Park,42.1580596,-87.7791331
\N,Mankato,44.22159958,-93.91870117
TOI,Troy,31.860399,-86.012101
\N,Sylacauga,33.17179870605469,-86.30549621582031
ETS,Enterprise,31.29969978,-85.89990234
14J,Elba,31.41,-86.090278
71J,Ozark,31.431944,-85.620556
41A,Tallassee,32.515,-85.876111
79J,Andalusia,31.308333,-86.392222
\N,Tucson,32.1422004699707,-111.1750030517578
ALX,Alexander City,32.914699554399995,-85.9629974365
\N,McComb,31.2445,-90.4512
\N,Meriden,41.50870132446289,-72.82949829101562
\N,Chicago,41.8769146,-87.6233102
\N,Chicago,41.8686111,-87.6238163
\N,Chicago,41.7933665,-87.5898448
\N,East Chicago,41.6114919,-87.4813219
\N,Chesterton,41.644906,-87.0630057
\N,Tampa Bay,27.94985,-82.445255
\N,Hialeah,25.811239,-80.258703
\N,Ridgely,38.97010040283203,-75.86630249023438
\N,New Castle,39.87590027,-85.32649994
\N,Scott City,38.47430038452149,-100.88500213623048
HDE,Holdredge,40.452099,-99.336502
PTT,Pratt,37.70159912,-98.74690247
\N,Wahoo,41.2412986755,-96.59400177
LXN,Lexington,40.7910003662,-99.7772979736
\N,Sublette,37.49140167,-100.8300018
CBF,Council Bluffs,41.2592010498,-95.760597229
OKK,Kokomo,40.528198242188,-86.05899810791
\N,Neodesha,37.43539810180664,-95.64610290527344
\N,Sutton,61.79560089111328,-148.35499572753906
\N,Elkhart,37.000702,-101.879997
\N,Denver,39.785301208496094,-104.54299926757812
GBG,Galesburg,40.9379997253,-90.431098938
5K2,Tribune,38.4514722,-101.7500833
GUY,Guymon,36.6851005554,-101.508003235
OZS,Camdenton,37.9739722,-92.6911944
\N,Meade,37.27690124511719,-100.3560028076172
\N,Shell Knob,36.59170150756836,-93.66690063476562
\N,Ulysses,37.60400009,-101.3740005
\N,Flagler,39.27999877929688,-103.06700134277344
IDP,Independence,37.1584014893,-95.7783966064
\N,Augusta,37.67160034179688,-97.0779037475586
\N,Larned,38.20859909,-99.08599854
\N,Lampasas,31.106199264526367,-98.1958999633789
BBC,Bay City,28.9733009338,-95.8635025024
PRX,Paris,33.636600494385,-95.450798034668
CFV,Coffeyville,37.09400177,-95.5718994141
\N,Summit,33.93579864501953,-81.42970275878906
GXY,Greeley,40.4374008179,-104.633003235
\N,Memphis,35.20069885,-90.05400085
OEL,Oakley,52.9347000122,36.0022010803
FET,Fremont,41.44910049,-96.52020264
LGD,La Grande,45.2901992798,-118.007003784
\N,Line Lexington,40.2967725,-75.2479522
MPO,Mount Pocono,41.137503,-75.378897
UKT,Quakertown,40.435199737549,-75.381896972656
PCT,Princeton,40.399167,-74.658889
\N,Newport,41.48627,-71.317954
\N,Galveston,29.309211,-94.796855
\N,New Jersey,40.710581,-74.044429
NRW,Bentonville,36.386516959,-94.153441209
NGM,Agana,13.483056,144.7933673
BNG,Banning,33.9230995178,-116.850997925
OFK,Norfolk  Nebraska,41.985500335693,-97.435096740723
\N,Houghton,47.1222,-88.5938
\N,Isle Royale National Park,47.910917,-89.158778
\N,Arlington,48.16070175,-122.1589966
TPF,Tampa,27.915599822998,-82.44930267334
\N,Chicago,41.848349,-87.647573
\N,Chilton,43.98144,-88.300423
\N,Barnstable,41.6475829,-70.2793818
\N,Nantucket,41.284739,-70.0933503
\N,Jackson,32.301111,-90.191111
\N,Zion Nationalpark,37.217655,-112.974176
\N,Yosemite Nationalpark,37.745557,-119.593538
N10,Collegeville,40.2040483,-75.4302631
W29,Stevensville,38.9764554,-76.3299691
MTP,Montauk,41.0765,-71.920797
OLW,Olympia,46.99145,-122.79403
\N,Centralia,46.7174,-122.9529
\N,Chicago,41.9524992,-87.730079
\N,Chicago,41.9699499,-87.7640733
VPZ,Valparaiso IN,41.45399857,-87.00710297
LDM,Ludington,43.96250153,-86.40789795
RHV,San Jose,37.332901001,-121.819000244
\N,Fraser CO,39.949225,-105.817164
\N,Green River,38.992083,-110.165278
\N,Helper UT,39.683889,-110.85375
\N,Winnemucca,40.969444,-117.731389
\N,Colfax CA,39.0994,-120.9531
\N,Roseville,38.75,-121.2862
\N,Dunsmuir CA,41.2112,-122.2706
\N,Chemult OR,43.21683,-121.781436
\N,Albany OR,44.630278,-123.1025
\N,Salem OR,44.932222,-123.028056
\N,Vancouver WA,45.628889,-122.686389
\N,Granby CO,40.0841,-105.9355
\N,Atlantic Ocean,42.4301733,-70.233896
\N,Barnstable,41.7053635,-70.3008188
ZXS,Buffalo,42.8783,-78.8738
\N,Seattle,47.6321326,-122.3275924
\N,Deming,32.272195,-107.754279
5Z9,Katmai National Park ,58.554722,-155.777217
\N,Ludington,43.9491748,-86.4532907
\N,Manitowoc,44.0897108,-87.6535447
ZRL,Lancaster,40.054364,-76.307722
ZUG,Harrisburg,40.261944,-76.877778
ZTJ,Princeton,40.3171699,-74.6227145
S52,Winthrop,48.4249483,-120.1458856
S10,Chelan,47.8660103,-119.9427017
W12,Mazma,48.6495842,-120.5020444
6S9,Stehekin,48.3457778,-120.7208056
\N,Far Rockaway,40.6077377,-73.7517433
\N,Inwood,40.6122841,-73.7463687
\N,Lawrence,40.6157341,-73.7380887
\N,Cedarhurst,40.6221741,-73.7283687
\N,Woodmere,40.6313341,-73.7158987
\N,Santa Clarita,34.424959,-118.597224
\N,Camarillo - CA,34.21369934082031,-119.09400177001952
\N,Bellingham,48.7205,-122.5111
\N,Denali NP,62.966667,-151.166667
S27,Kalispell,48.1785694,-114.3037408
\N,Davis,38.531137,-121.787423
\N,Cordelia,38.173663,-122.124524
\N,Richmond,37.936811,-122.353095
\N,Mountain View,37.407222,-122.106944
WVI,Watsonville,36.9356994629,-121.790000916
HLI,Hollister,36.8932991028,-121.410003662
\N,Williamsburg,37.239200592041016,-76.71610260009766
\N,Keystone,43.883,-103.417
\N,Rockville,39.0844971,-77.1482614
\N,Hillsdale,37.537778,-122.2975
\N,Marysville,40.224700927734375,-83.35160064697266
\N,Kailua-Kona Hawaii,19.638587,-155.996739
ALN,Alton/St Louis,38.89030075069999,-90.0459976196
AXN,Alexandria,45.8662986755,-95.3946990967
CLU,Columbus,39.2619018555,-85.8963012695
BBD,Brady,31.1793003082,-99.3238983154
BIH,Bishop,37.3731002808,-118.363998413
BKE,Baker City,44.8372993469,-117.808998108
BPI,Big Piney,42.58509827,-110.1110001
WMH,Mountain Home,36.3689002991,-92.4704971313
BTL,Battle Creek,42.3073005676,-85.2515029907
BYI,Burley,42.5425987244,-113.772003174
CCY,Charles City,43.0726013184,-92.6108016968
CNU,Chanute,37.668800354,-95.4850997925
CRG,Jacksonville,30.3362998962,-81.51439666750001
CSV,Crossville,35.9513015747,-85.08499908450001
DAA,Fort Belvoir,38.715000152600005,-77.1809997559
DAG,Daggett,34.85369873,-116.7870026
DMN,Deming,32.262298584,-107.721000671
DRA,Mercury,36.6194,-116.032997
EED,Needles,34.7663002014,-114.623001099
EGI,Crestview,30.65040016,-86.52290344
EKA,Eureka,40.8033981323,-124.112998962
\N,San Marcos,29.8927,-97.862999
HYR,Hayward,46.025199890100005,-91.44429779050002
JCT,Junction,30.5112991333,-99.7634963989
\N,Monticello,33.6385994,-91.75099945
LOL,Lovelock,40.0663986206,-118.565002441
MBG,Mobridge,45.54650116,-100.4079971
MCB,Mc Comb,31.17849922,-90.47190094
MDH,Carbondale/Murphysboro,37.778099060058594,-89.25199890136719
MMT,Eastover,33.92079926,-80.80130005
NHZ,Brunswick,43.89220047,-69.93859863
NRB,Mayport,30.39109993,-81.42469788
OGB,Orangeburg,33.456798553467,-80.859497070312
\N,Columbus,41.44800186,-97.34259796
OTM,Ottumwa,41.10660172,-92.44789886
OZR,Fort Rucker/Ozark,31.27569962,-85.71340179
PWY,Pinedale,42.79550171,-109.8069992
POU,Poughkeepsie,41.6265983581543,-73.88420104980469
\N,New Richmond,45.14830017,-92.5381012
RSL,Russell,38.872100830078,-98.811798095703
RWF,Redwood Falls,44.54719925,-95.08229828
SNS,Salinas,36.662799835205,-121.60600280762
\N,Sonora,30.585699081421,-100.6490020752
\N,Benton,34.59059906,-92.47940063
TPH,Tonopah,38.06019974,-117.086998
\N,Aurora,45.247100830078125,-122.7699966430664
UKI,Ukiah,39.125999450684,-123.20099639893
UOX,Oxford,34.384300231934,-89.536796569824
HTV,Huntsville,30.7469005585,-95.5871963501
VTN,Valentine,42.85779953,-100.5479965
WMC,Winnemucca,40.8965988159,-117.805999756
WWR,Woodward,36.438,-99.5226667
\N,Cocoa Beach,28.4675998688,-80.56659698490002
\N,Groom Lake,37.23500061035156,-115.81099700927734
ZZV,Zanesville,39.9444007874,-81.89209747310001
ENN,Nenana,64.54730224609375,-149.07400512695312
WWA,Wasilla,61.5717010498,-149.539993286
\N,Kahului Maui,20.896733,-156.466495
\N,Gerlach,40.7616106,-119.2120421
DIC,DICKA,37.789,-122.43
\N,Quatermaster Canyon,35.9675,-113.765833
\N,San Francisco,37.765833,-122.449806
\N,San Francisco,37.77942,-122.3901
\N,San Francisco,37.79045,-122.38954
\N,San Francisco,37.789355,-122.401942
\N,San Francisco,37.784,-122.408
\N,San Francisco,37.775,-122.419
\N,San Francisco,37.76946,-122.42912
\N,San Francisco,37.76919,-122.43357
\N,San Francisco,37.76436,-122.45883
\N,San Francisco,37.76218,-122.46618
\N,San Francisco,37.734898,-122.405911
\N,San Francisco,37.774629,-122.405073
\N,San Bruno,37.628348,-122.425642
\N,Los Altos,37.381789,-122.132472
\N,San Francisco,37.76252,-122.43553
\N,Daly City,37.671066,-122.480115
\N,Berkeley,37.869799,-122.268197
\N,San Francisco,37.734413,-122.472066
\N,San Francisco,37.74707,-122.444819
\N,San Jose,37.301563,-121.981332
\N,Oakland,37.8049,-122.2951
\N,Oakland,37.797773,-122.266588
\N,Oakland,37.774836,-122.224081
\N,Oakland,37.753611,-122.196944
\N,Oakland,37.7132,-122.2122
\N,San Jose,37.315526,-121.976489
\N,San Jose,37.337697,-122.049767
\N,Palo Alto,37.431469,-122.1000635
\N,Tracy,37.68899917602539,-121.44200134277344
\N,San Francisco,37.808383,-122.410332
\N,San Francisco,37.79515,-122.393909
\N,Oakland,37.728333,-122.199722
\N,Martinsburg,39.458611,-77.960694
\N,Cary,35.788611,-78.781328
\N,Southern Pines,35.175527,-79.390383
\N,Hamlet,34.883328,-79.698256
\N,Camden,34.248,-80.625
\N,Denmark,33.3262,-81.1436
\N,Valparaiso,41.466567,-87.065799
\N,Warsaw,41.236096,-85.851833
\N,Lima,40.744935,-84.102117
\N,Mansfield,40.768637,-82.512401
\N,Upper Sandusky,40.824756,-83.283762
\N,Bucyrus,40.808601,-82.966571
\N,Wooster,40.799006,-81.931987
\N,Canton,40.795537,-81.367836
\N,Wildwood,28.86553,-82.03963
\N,Baldwin,30.300415,-81.975053
\N,Columbus,39.90119934082031,-83.13690185546875
MVW,Skagit,48.4709014893,-122.42099762
\N,Duffields,39.362111,-77.827778
\N,Brunswick,39.311944,-77.627222
\N,Point of Rocks,39.273528,-77.533333
\N,Germantown,39.173333,-77.270667
\N,Gaithersburg,39.141528,-77.193056
\N,Silver Spring,38.993841,-77.031321
\N,Arlington,38.859444,-77.048333
\N,Springfield,38.766111,-77.168611
\N,Woodbridge,38.659167,-77.248056
\N,Fredericksburg,38.298333,-77.456944
\N,Fredericksburg,38.2214,-77.441
\N,Woodbridge,38.6125,-77.253611
\N,Dumfries,38.572659,-77.263307
\N,Brooke,38.387222,-77.381667
\N,Stafford,38.346944,-77.437778
\N,Lorton,38.715,-77.214444
\N,Chattanooga,35.036944,-85.306944
APT,Jasper,35.060699,-85.585297
\N,Evergreen,31.4158,-87.043999
\N,Flomaton,30.998876,-87.257451
DCU,Decatur,34.652698516799994,-86.94539642330001
GLW,Glasgow,37.03179932,-85.9536972
\N,Lithonia,33.712124,-84.105713
\N,Madison,33.55349,-83.47155
\N,Augusta,33.484831,-82.079085
\N,Harper Ridge,41.413811,-81.452579
FIN,Flagler County,29.4645926,-81.2091644
\N,Tavernier,25.0087408,-80.5331167
\N,Key Largo,25.169888,-80.376139
\N,Yeehaw Junction,27.699749,-80.904368
\N,Fort Pierce,27.408954,-80.427569
\N,Hialeah,25.948889,-80.423333
\N,Miami Gardens,25.960104,-80.236716
\N,Homestead,25.471667,-80.489167
\N,Lake Suzy,27.042593,-82.043568
\N,Andytown,26.14505,-80.454274
\N,Miami,25.845556,-80.248611
\N,Hialeah,25.832222,-80.240833
\N,Miami,25.821944,-80.240556
\N,Miami,25.8125,-80.23
\N,Miami,25.808611,-80.215556
\N,Miami,25.795833,-80.215278
\N,Miami,25.789722,-80.215
\N,Miami,25.784444,-80.207778
\N,Miami,25.780833,-80.196111
\N,Miami,25.775833,-80.195833
\N,Miami,25.771944,-80.193333
\N,Miami,25.771667,-80.191111
\N,Miami,25.773056,-80.187222
\N,Miami,25.775556,-80.189722
\N,Miami,25.7775,-80.189722
\N,Miami,25.778889,-80.191944
\N,Miami,25.778611,-80.195278
\N,Miami,25.773333,-80.193333
\N,Highland Gardens,25.964964,-80.166443
\N,Atlanta,33.651673,-84.448793
\N,Atlanta,33.677814,-84.440344
\N,Atlanta,33.700457,-84.428859
\N,Atlanta,33.716848,-84.4252
\N,Atlanta,33.73581,-84.41296
\N,Atlanta,33.747845,-84.396415
\N,Atlanta,33.753826,-84.391571
\N,Atlanta,33.766305,-84.387209
\N,Atlanta,33.771712,-84.386699
\N,Atlanta,33.781121,-84.386345
\N,Atlanta,33.789705,-84.387789
\N,Atlanta,33.821995,-84.367447
\N,New York,40.755839,-74.001961
\N,New York,40.702454,-74.016868
\N,New York,40.641078,-74.018181
\N,New York,40.634558,-74.010694
\N,New York,40.628229,-74.181538
\N,New York,40.70771,-74.011717
\N,New York,40.710206,-74.007744
\N,New York,40.712778,-74.004722
\N,New York,40.718056,-74.0
\N,New York,40.722222,-73.997222
\N,New York,40.725833,-73.994722
\N,New York,40.729722,-73.991667
\N,New York,40.734722,-73.990278
\N,New York,40.740169,-73.98644
\N,New York,40.74329,-73.984165
\N,New York,40.746389,-73.981944
\N,New York,40.752283,-73.977519
\N,New York,40.756,-73.987
\N,New York,40.761,-73.984
\N,New York,40.767997,-73.981934
\N,New York,40.774,-73.982
\N,New York,40.779,-73.982
\N,New York,40.784,-73.98
\N,New York,40.7883,-73.9764
\N,Paterson,40.9146,-74.1673
\N,Wayne,40.8993,-74.2561
\N,Denville,40.883889,-74.481111
\N,Mount Arlington,40.8967,-74.6328
\N,Mount Olive,40.907417,-74.730778
\N,Columbia,40.918472,-75.092028
\N,Stroudsburg,40.983347,-75.200006
\N,Rye,40.986105,-73.680505
\N,Woodbridge,40.557094,-74.277783
\N,East Rutherford,40.812778,-74.071944
\N,Metuchen,40.54075,-74.360339
\N,Cranbury,40.303601,-74.490636
\N,Mount Laurel,39.966817,-74.89956
\N,Deptford Township,39.844471,-75.091465
\N,Mannington Township,39.638169,-75.408503
\N,Florence,40.100104,-74.805144
\N,Larchmont,40.934444,-73.759782
\N,Westerly,41.3812,-71.8299
\N,North Kingstown,41.5808,-71.4914
\N,Providence,41.726629,-71.442488
\N,South Attleboro,41.8976,-71.3558
\N,Danielson,41.81969833374024,-71.9010009765625
\N,Waterbury,41.555,-73.046944
\N,Brewster,41.394637,-73.61984
\N,Westwood,42.2102,-71.1472
\N,Auburndale,42.3458,-71.2503
\N,Newtonville,42.3517,-71.20525
\N,Cambridge,42.365,-71.1034
\N,Boston,42.32058,-71.05239
\N,Boston,42.33019,-71.05712
\N,Quincy,42.232894,-71.008083
\N,Boston,42.3593,-71.0531
\N,Boston,42.3657,-71.061
\N,Boston,42.3737,-71.0702
